lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
IXI318-Guys-0895	1095.0	688.0	3010.0	1366.0	579.0	3559.0	5805.0	4680.0	1201.0	5122.0	3046.0	2784.0	2483.0	4271.0	794.0	1867.0	2166.0	688.0	1404.0	1028.0	4999.0	1408.0	5968.0	4490.0	1184.0	6538.0	9478.0	5822.0	4642.0	5862.0	291.0	464.0	608.0	2808.0	102188.0	1362538.0	1893118.1534
IXI319-Guys-0901	973.0	477.0	2413.0	1358.0	446.0	3088.0	4285.0	3204.0	854.0	5522.0	2833.0	2997.0	2001.0	3156.0	535.0	1249.0	1493.0	691.0	1237.0	1143.0	4040.0	991.0	5145.0	4169.0	858.0	5441.0	7557.0	5862.0	3935.0	3775.0	262.0	407.0	553.0	2319.0	85269.6	1134575.0	1590916.20062
IXI320-Guys-0902	878.0	476.0	2177.0	1228.0	338.0	3081.0	3979.0	3010.0	927.0	4455.0	2666.0	2458.0	1873.0	2921.0	547.0	1237.0	1373.0	671.0	929.0	1153.0	4106.0	999.0	4664.0	3264.0	830.0	4667.0	7006.0	4981.0	3621.0	4351.0	267.0	455.0	374.0	2277.0	78237.8	1054674.0	1461251.51732
IXI321-Guys-0903	1134.0	472.0	1958.0	1369.0	501.0	2807.0	4527.0	3093.0	848.0	4816.0	2568.0	2809.0	1690.0	3083.0	640.0	1203.0	1093.0	606.0	949.0	1251.0	3938.0	907.0	4574.0	3143.0	700.0	4070.0	5898.0	4223.0	3367.0	3161.0	209.0	448.0	372.0	1937.0	74355.6	1024644.0	1389728.69731
IXI322-IOP-0891	1243.0	641.0	2473.0	1481.0	376.0	3196.0	5365.0	3464.0	1023.0	5900.0	2239.0	2918.0	1857.0	3359.0	648.0	1357.0	1646.0	792.0	1258.0	1314.0	4498.0	833.0	5519.0	4085.0	739.0	5101.0	6970.0	5087.0	3992.0	3739.0	257.0	347.0	410.0	2358.0	86482.3	1184816.0	1574128.71896
IXI324-Guys-0922	1174.0	645.0	2181.0	1398.0	320.0	3333.0	4214.0	3298.0	1153.0	5643.0	2719.0	2934.0	2088.0	3250.0	711.0	1206.0	1413.0	741.0	1229.0	1340.0	4067.0	1068.0	4374.0	3546.0	1041.0	5820.0	6970.0	5373.0	4141.0	4651.0	259.0	494.0	414.0	2445.0	85649.7	1192719.0	1745185.65983
IXI325-Guys-0911	1254.0	571.0	1935.0	1279.0	481.0	2912.0	4786.0	2983.0	870.0	4856.0	2561.0	2641.0	1853.0	3508.0	646.0	1202.0	1399.0	623.0	1151.0	1039.0	3712.0	1053.0	4296.0	3578.0	768.0	5793.0	6149.0	5041.0	4229.0	3737.0	279.0	419.0	403.0	2316.0	80319.8	1100637.0	1441055.97706
IXI326-Guys-0907	914.0	736.0	2122.0	1728.0	516.0	2779.0	4076.0	3648.0	908.0	5584.0	3134.0	3234.0	1925.0	2681.0	638.0	1507.0	1537.0	816.0	1292.0	1470.0	3681.0	1129.0	4997.0	3941.0	958.0	6017.0	6713.0	5778.0	3499.0	3945.0	236.0	459.0	398.0	2156.0	85143.9	1061216.0	1540594.91889
IXI327-HH-1999	928.0	519.0	2201.0	1278.0	431.0	2735.0	3987.0	2732.0	957.0	4889.0	2349.0	2787.0	1817.0	2367.0	552.0	1210.0	1155.0	594.0	1117.0	1495.0	4479.0	922.0	4728.0	3801.0	622.0	5031.0	6875.0	4454.0	3569.0	3543.0	234.0	411.0	537.0	2042.0	77339.8	1034656.0	1581245.54554
IXI328-HH-2295	782.0	426.0	1643.0	1234.0	285.0	2440.0	3055.0	2525.0	853.0	3734.0	1766.0	2702.0	1369.0	2288.0	555.0	913.0	1125.0	567.0	1148.0	1167.0	3523.0	804.0	3661.0	2693.0	601.0	3775.0	5223.0	3728.0	2992.0	3242.0	224.0	421.0	352.0	2021.0	63834.2	826495.0	1250118.09922
IXI329-HH-1908	775.0	370.0	1740.0	1367.0	380.0	2439.0	3527.0	2631.0	791.0	4568.0	2249.0	3216.0	1596.0	2707.0	547.0	1274.0	1279.0	554.0	1153.0	1559.0	3468.0	773.0	4251.0	3375.0	533.0	4705.0	6442.0	4108.0	3319.0	3201.0	243.0	409.0	372.0	1921.0	71837.6	946998.0	1321393.99583
IXI330-Guys-0881	1015.0	653.0	2302.0	1574.0	400.0	3193.0	4793.0	3971.0	1214.0	4790.0	3081.0	3346.0	1880.0	3536.0	683.0	1222.0	1644.0	780.0	1417.0	1432.0	4868.0	1165.0	5319.0	4537.0	894.0	5243.0	6947.0	6072.0	4423.0	4596.0	248.0	560.0	556.0	2742.0	91092.2	1250459.0	1695364.08866
IXI331-IOP-0892	1178.0	513.0	2239.0	1495.0	336.0	3186.0	3945.0	2858.0	968.0	5207.0	2056.0	3117.0	1629.0	3096.0	649.0	1244.0	1183.0	521.0	928.0	1281.0	4038.0	1006.0	4710.0	2935.0	856.0	4531.0	7587.0	4795.0	3555.0	4623.0	246.0	408.0	400.0	2304.0	79617.3	1129380.0	1478001.90621
IXI332-IOP-1134	1038.0	405.0	2029.0	1441.0	429.0	2676.0	4308.0	2704.0	860.0	4387.0	2225.0	2529.0	1583.0	2861.0	512.0	1185.0	1516.0	572.0	1144.0	1209.0	3586.0	896.0	4549.0	3453.0	623.0	4980.0	7050.0	5602.0	3817.0	3722.0	218.0	449.0	428.0	2355.0	77333.5	1040052.0	1360999.23858
IXI333-IOP-0926	1072.0	897.0	2623.0	1845.0	291.0	3078.0	4639.0	3013.0	1046.0	5970.0	2052.0	2877.0	1710.0	3226.0	630.0	1181.0	1405.0	623.0	1203.0	1320.0	3803.0	877.0	4791.0	3266.0	981.0	5657.0	6799.0	4723.0	4172.0	3831.0	261.0	421.0	498.0	2280.0	83055.2	1185537.0	1724255.55696
IXI334-HH-1907	1053.0	413.0	1946.0	1601.0	508.0	2720.0	4618.0	2900.0	905.0	4504.0	2377.0	2345.0	1521.0	3367.0	616.0	1372.0	1357.0	648.0	1242.0	1431.0	3679.0	976.0	4380.0	3453.0	675.0	4876.0	7118.0	5028.0	3316.0	3495.0	214.0	476.0	441.0	2670.0	78228.1	1038697.0	1420248.4952
IXI335-HH-1906	855.0	1112.0	2719.0	1776.0	405.0	3393.0	4528.0	3412.0	1091.0	5371.0	2584.0	3036.0	2152.0	3122.0	595.0	1282.0	1934.0	565.0	1481.0	1459.0	4322.0	1136.0	5116.0	4403.0	1030.0	6444.0	7779.0	5334.0	4067.0	3976.0	268.0	494.0	422.0	2482.0	90140.2	1190606.0	1747471.52123
IXI336-Guys-0904	977.0	441.0	2730.0	2594.0	644.0	3026.0	3681.0	4049.0	1165.0	6043.0	3183.0	3637.0	2057.0	3172.0	907.0	1489.0	1681.0	756.0	1434.0	2746.0	4704.0	1002.0	5845.0	4099.0	844.0	6242.0	8048.0	6179.0	3905.0	4580.0	281.0	534.0	477.0	2517.0	95661.0	1311635.0	1930998.74765
IXI337-IOP-0929	773.0	528.0	2199.0	1595.0	328.0	2608.0	4667.0	2119.0	833.0	4214.0	2186.0	3107.0	1535.0	2247.0	616.0	1278.0	1385.0	617.0	1204.0	1498.0	3762.0	984.0	4468.0	3256.0	608.0	4559.0	6480.0	5290.0	3216.0	3196.0	243.0	382.0	359.0	2253.0	74589.5	1097249.0	1478747.11424
IXI338-HH-1971	878.0	396.0	2101.0	1285.0	352.0	2732.0	3774.0	2814.0	698.0	4245.0	2520.0	2518.0	1610.0	2464.0	567.0	1272.0	1147.0	605.0	932.0	1082.0	3497.0	843.0	4547.0	3524.0	937.0	4061.0	6654.0	4528.0	3740.0	3584.0	203.0	345.0	505.0	2310.0	73264.7	934528.0	1297218.55741
IXI340-IOP-0915	957.0	694.0	2808.0	1756.0	445.0	3746.0	5097.0	3285.0	968.0	6057.0	2424.0	3739.0	2105.0	3660.0	600.0	1480.0	1731.0	799.0	1578.0	1862.0	4729.0	1130.0	5096.0	4677.0	889.0	7429.0	8916.0	6002.0	5342.0	4159.0	288.0	395.0	566.0	2556.0	97948.1	1307896.0	1775887.46315
IXI341-Guys-0906	1393.0	624.0	2670.0	1506.0	493.0	3418.0	4350.0	2942.0	1266.0	5336.0	2711.0	2741.0	2064.0	3061.0	762.0	1560.0	1806.0	727.0	1100.0	1319.0	4208.0	1302.0	5350.0	4348.0	1118.0	6135.0	7779.0	6416.0	5386.0	5361.0	255.0	491.0	530.0	2435.0	92953.5	1192596.0	1766112.15417
IXI342-Guys-0909	1403.0	582.0	2664.0	1624.0	519.0	3442.0	4906.0	3143.0	1009.0	6068.0	3243.0	3447.0	2215.0	3173.0	718.0	1642.0	1675.0	883.0	1323.0	1475.0	5187.0	1216.0	5749.0	4311.0	833.0	6236.0	7644.0	5936.0	4223.0	4062.0	230.0	483.0	505.0	2519.0	94280.5	1276644.0	1810776.90223
IXI344-Guys-0905	812.0	556.0	1810.0	1376.0	365.0	2595.0	3362.0	2707.0	892.0	4107.0	2371.0	2636.0	1723.0	2642.0	514.0	1179.0	1260.0	638.0	1130.0	1473.0	3975.0	1062.0	4446.0	3358.0	530.0	5021.0	5640.0	4616.0	3595.0	3723.0	223.0	409.0	383.0	2019.0	73059.6	999700.0	1405015.07864
IXI345-IOP-0928	881.0	522.0	2477.0	1391.0	424.0	3257.0	3505.0	2766.0	812.0	4644.0	2182.0	2693.0	2048.0	2765.0	548.0	1323.0	1477.0	608.0	967.0	1061.0	3690.0	1065.0	4962.0	3157.0	695.0	5038.0	7131.0	4889.0	4202.0	4656.0	291.0	461.0	566.0	2318.0	79472.2	1145076.0	1584293.54156
IXI347-IOP-0927	1021.0	380.0	1709.0	1325.0	470.0	2965.0	4797.0	2506.0	937.0	4919.0	2347.0	2427.0	1841.0	2755.0	600.0	1240.0	1654.0	727.0	1444.0	1038.0	4102.0	857.0	4165.0	4095.0	805.0	5954.0	7594.0	6773.0	4431.0	5042.0	232.0	387.0	681.0	2391.0	84603.0	1147455.0	1545424.87974
IXI348-Guys-0910	785.0	610.0	1998.0	1251.0	662.0	3420.0	2925.0	3415.0	835.0	3615.0	2552.0	2434.0	1870.0	2298.0	622.0	1265.0	1543.0	665.0	1128.0	1037.0	3762.0	989.0	4731.0	3296.0	823.0	5171.0	7095.0	3774.0	3071.0	3441.0	208.0	461.0	457.0	2180.0	74381.6	1031478.0	1201228.81409
IXI350-Guys-0908	1192.0	576.0	2594.0	1402.0	649.0	3572.0	5926.0	3522.0	1205.0	5329.0	2750.0	3446.0	2168.0	3477.0	735.0	1452.0	1388.0	756.0	1150.0	1341.0	4759.0	1235.0	5432.0	4018.0	722.0	6010.0	8134.0	5952.0	4328.0	4528.0	246.0	527.0	475.0	2399.0	93383.5	1266317.0	1845208.33658
IXI351-Guys-0914	842.0	503.0	1794.0	1377.0	461.0	2823.0	3871.0	2923.0	890.0	4406.0	2613.0	2231.0	1979.0	2576.0	551.0	1279.0	1643.0	629.0	1095.0	1122.0	4028.0	1143.0	4172.0	3390.0	735.0	5199.0	6625.0	5259.0	3241.0	3918.0	276.0	399.0	428.0	2229.0	76647.2	1026909.0	1334029.07931
IXI353-HH-1996	849.0	489.0	1649.0	1209.0	324.0	2730.0	3997.0	2647.0	807.0	4204.0	2332.0	2610.0	1825.0	2758.0	541.0	1124.0	1262.0	545.0	982.0	1056.0	3539.0	823.0	4460.0	3464.0	644.0	4111.0	6023.0	3987.0	3748.0	3361.0	228.0	410.0	423.0	2123.0	71273.9	945055.0	1294140.70019
IXI354-HH-2024	685.0	571.0	2066.0	1463.0	421.0	3188.0	3723.0	3691.0	873.0	4555.0	2580.0	2770.0	1760.0	3103.0	569.0	1289.0	1567.0	673.0	1306.0	1154.0	3775.0	858.0	4577.0	3246.0	705.0	5303.0	7204.0	5059.0	3613.0	3879.0	251.0	430.0	452.0	2395.0	79735.5	1098027.0	1530228.48288
IXI356-HH-2049	963.0	444.0	2075.0	953.0	405.0	2463.0	4175.0	2949.0	690.0	3939.0	2433.0	2470.0	1706.0	2712.0	636.0	1345.0	1662.0	640.0	1254.0	990.0	3340.0	857.0	4105.0	3488.0	569.0	5529.0	6592.0	5338.0	3522.0	3778.0	229.0	325.0	366.0	1896.0	74716.9	974139.0	1259805.43866
IXI357-HH-2076	848.0	531.0	1855.0	1375.0	433.0	2977.0	3776.0	2983.0	847.0	3903.0	2244.0	2375.0	1657.0	2596.0	750.0	1200.0	1342.0	507.0	1062.0	1245.0	3500.0	928.0	4385.0	3348.0	682.0	4372.0	6874.0	4411.0	3403.0	3339.0	268.0	481.0	424.0	2163.0	73078.3	1034317.0	1479822.38185
IXI358-Guys-0919	986.0	573.0	2177.0	1765.0	332.0	3156.0	3861.0	3172.0	900.0	5292.0	2829.0	3088.0	1942.0	2884.0	567.0	1207.0	1427.0	640.0	1280.0	1455.0	3872.0	1177.0	4098.0	3492.0	681.0	5579.0	6610.0	4707.0	3398.0	3351.0	226.0	410.0	418.0	2138.0	79679.7	1073923.0	1480255.87667
IXI359-Guys-0918	801.0	413.0	2162.0	1425.0	469.0	2698.0	4131.0	2951.0	748.0	4230.0	2438.0	2245.0	1719.0	2659.0	589.0	1203.0	1278.0	697.0	1404.0	1095.0	3186.0	1001.0	4268.0	3378.0	558.0	4875.0	5974.0	4929.0	3196.0	2767.0	229.0	460.0	369.0	2189.0	72723.1	1058350.0	1476406.09105
IXI360-Guys-0912	967.0	800.0	2149.0	1356.0	430.0	2523.0	4034.0	2944.0	992.0	4886.0	2607.0	3222.0	1755.0	3011.0	596.0	1421.0	1647.0	714.0	1113.0	1270.0	3347.0	1179.0	4080.0	3559.0	900.0	5563.0	7045.0	4906.0	3864.0	3505.0	223.0	429.0	372.0	2343.0	79746.0	1123567.0	1531491.03202
IXI361-Guys-0913	1079.0	652.0	2047.0	1540.0	416.0	3086.0	4548.0	3579.0	1103.0	4353.0	2816.0	3276.0	2217.0	3377.0	770.0	1722.0	1420.0	730.0	1304.0	1477.0	4445.0	1109.0	4899.0	4002.0	880.0	5535.0	7711.0	5771.0	4305.0	5067.0	277.0	556.0	386.0	2418.0	88868.4	1260417.0	1613245.79412
IXI362-HH-2051	736.0	716.0	2152.0	1498.0	289.0	2712.0	3559.0	2849.0	946.0	4885.0	2020.0	2782.0	1542.0	2682.0	601.0	1214.0	1399.0	482.0	1121.0	1469.0	3440.0	1097.0	4097.0	3359.0	728.0	5148.0	6134.0	4939.0	3741.0	3804.0	197.0	454.0	489.0	2178.0	75450.8	1077683.0	1454424.36104
IXI363-HH-2050	777.0	565.0	1751.0	1310.0	393.0	2352.0	3602.0	2480.0	863.0	4324.0	2254.0	2600.0	1527.0	2356.0	637.0	1301.0	1293.0	724.0	1023.0	1010.0	3269.0	1134.0	4505.0	3423.0	568.0	4483.0	6068.0	4656.0	3512.0	3488.0	219.0	375.0	440.0	2163.0	71434.8	961297.0	1407561.3942
IXI364-Guys-0920	879.0	687.0	1985.0	1411.0	452.0	2677.0	3907.0	2735.0	900.0	4751.0	2364.0	2720.0	1544.0	2913.0	598.0	1325.0	1227.0	664.0	1216.0	1322.0	3827.0	1125.0	4219.0	3261.0	746.0	4211.0	6357.0	4709.0	2747.0	3197.0	237.0	434.0	289.0	2099.0	73734.8	1009194.0	1401826.26085
IXI365-Guys-0923	832.0	791.0	2097.0	1280.0	346.0	2960.0	4623.0	3657.0	1177.0	4329.0	2349.0	2607.0	1720.0	3305.0	600.0	1229.0	1503.0	540.0	1294.0	1234.0	3828.0	1109.0	4443.0	3764.0	896.0	4513.0	7231.0	4893.0	3735.0	3485.0	225.0	465.0	399.0	2785.0	80109.2	1053776.0	1516479.97537
IXI367-Guys-0917	823.0	615.0	1875.0	1580.0	466.0	2948.0	4823.0	3303.0	1102.0	4926.0	2746.0	3323.0	2144.0	3343.0	718.0	1205.0	1413.0	673.0	1336.0	1425.0	4321.0	1089.0	4617.0	4301.0	892.0	4676.0	7272.0	5526.0	3861.0	4233.0	220.0	507.0	376.0	2177.0	84835.6	1214461.0	1638873.16549
IXI368-Guys-0916	884.0	656.0	2492.0	1586.0	386.0	2754.0	4705.0	3224.0	970.0	4369.0	2580.0	3100.0	1851.0	2938.0	666.0	1325.0	1348.0	608.0	1231.0	1350.0	4042.0	1167.0	4762.0	3619.0	812.0	4988.0	6933.0	5621.0	3433.0	4389.0	218.0	448.0	387.0	2209.0	82047.9	1095797.0	1470634.33643
IXI369-Guys-0924	899.0	413.0	2410.0	1594.0	441.0	2612.0	3575.0	2838.0	1037.0	4417.0	2410.0	3319.0	1842.0	2561.0	632.0	1198.0	1408.0	667.0	1199.0	1800.0	4079.0	1111.0	5021.0	3173.0	678.0	5418.0	7028.0	5360.0	4166.0	4456.0	224.0	488.0	632.0	2142.0	81201.3	1088693.0	1507438.17536
IXI370-Guys-0921	784.0	527.0	1932.0	1420.0	505.0	2789.0	2981.0	3077.0	1088.0	4386.0	2457.0	3375.0	1618.0	2585.0	690.0	1228.0	1602.0	588.0	1448.0	1676.0	3851.0	1065.0	4945.0	3738.0	934.0	5349.0	6663.0	5748.0	3876.0	4675.0	217.0	468.0	568.0	2477.0	81323.1	1068909.0	1590296.30733
IXI371-IOP-0970	902.0	530.0	1661.0	1094.0	369.0	2231.0	3785.0	2202.0	818.0	3901.0	1797.0	2765.0	1487.0	2416.0	535.0	1013.0	1242.0	528.0	1050.0	1210.0	3277.0	885.0	3836.0	3164.0	660.0	4050.0	5980.0	4512.0	2999.0	2851.0	228.0	341.0	293.0	1935.0	66542.6	942464.0	1355307.12607
IXI372-IOP-0971	1131.0	554.0	2198.0	1602.0	417.0	3833.0	4941.0	3402.0	587.0	5918.0	2780.0	2280.0	2096.0	3273.0	624.0	1437.0	1848.0	894.0	1709.0	1196.0	3713.0	884.0	4419.0	4019.0	956.0	6265.0	8744.0	5063.0	4965.0	4489.0	291.0	457.0	613.0	2867.0	90452.9	1341861.0	1695604.55461
IXI373-IOP-0967	874.0	331.0	1579.0	1097.0	239.0	2147.0	3772.0	2055.0	679.0	4072.0	1463.0	2207.0	1269.0	2440.0	483.0	1072.0	926.0	343.0	705.0	989.0	3161.0	710.0	3503.0	2541.0	468.0	3031.0	4869.0	3937.0	2893.0	2887.0	180.0	319.0	332.0	1676.0	59236.3	853269.0	1098372.91496
IXI375-Guys-0925	893.0	486.0	1895.0	1163.0	462.0	2577.0	4417.0	3005.0	852.0	4575.0	2503.0	2222.0	1492.0	3148.0	587.0	1075.0	1405.0	576.0	1210.0	1128.0	3726.0	972.0	4593.0	3285.0	661.0	4646.0	5759.0	4733.0	3464.0	3354.0	205.0	435.0	345.0	2097.0	73943.7	904518.0	1256648.74367
IXI376-Guys-0938	921.0	657.0	2004.0	1244.0	457.0	2864.0	4209.0	2967.0	739.0	4059.0	2388.0	2517.0	1692.0	2516.0	611.0	1210.0	1352.0	641.0	1303.0	989.0	3583.0	1118.0	4268.0	3811.0	807.0	4454.0	6009.0	5022.0	3777.0	3292.0	231.0	424.0	451.0	2124.0	74705.0	995316.0	1442177.01227
IXI377-Guys-0937	1054.0	491.0	2391.0	1230.0	380.0	2970.0	4514.0	3408.0	778.0	4401.0	2426.0	2470.0	1441.0	2872.0	699.0	1493.0	1271.0	587.0	1008.0	1095.0	3661.0	1001.0	4473.0	3433.0	742.0	4527.0	6548.0	4763.0	3846.0	3558.0	211.0	458.0	426.0	2701.0	77321.5	1000608.0	1369384.59984
IXI378-IOP-0972	895.0	454.0	1975.0	1123.0	468.0	2699.0	3388.0	2447.0	755.0	4294.0	1796.0	2606.0	1622.0	2483.0	494.0	1080.0	1373.0	574.0	1212.0	951.0	3325.0	714.0	3879.0	2913.0	580.0	5514.0	5728.0	4186.0	3563.0	3422.0	242.0	431.0	458.0	2325.0	69893.9	998542.0	1360635.71581
IXI379-Guys-0943	799.0	419.0	1568.0	1308.0	474.0	2498.0	3652.0	2863.0	742.0	4041.0	2219.0	2788.0	1487.0	2383.0	622.0	1127.0	1137.0	545.0	992.0	1138.0	3250.0	807.0	4045.0	3169.0	634.0	4145.0	5269.0	4146.0	2754.0	2789.0	210.0	468.0	294.0	1786.0	66564.3	869089.0	1223299.48564
IXI380-Guys-0944	946.0	670.0	1857.0	1568.0	480.0	2571.0	4048.0	3355.0	783.0	3930.0	2255.0	2799.0	1845.0	2672.0	615.0	1138.0	1085.0	597.0	826.0	1478.0	3490.0	1008.0	4666.0	2996.0	631.0	4210.0	6255.0	4588.0	3071.0	3239.0	232.0	494.0	347.0	2060.0	72802.3	997010.0	1379129.77365
IXI381-Guys-1024	793.0	442.0	1434.0	1381.0	323.0	2646.0	3271.0	2782.0	726.0	4471.0	1925.0	2588.0	1538.0	2525.0	502.0	1125.0	1103.0	610.0	1035.0	1198.0	3041.0	725.0	3821.0	3173.0	422.0	4468.0	5716.0	4677.0	2987.0	2770.0	176.0	426.0	323.0	1999.0	67131.5	900398.0	1287278.7029
IXI382-IOP-1135	950.0	573.0	1759.0	1384.0	373.0	2953.0	3966.0	2299.0	885.0	4249.0	1741.0	2513.0	1518.0	2299.0	564.0	1322.0	1657.0	453.0	1320.0	1042.0	3714.0	874.0	4441.0	3477.0	479.0	4097.0	6216.0	5210.0	4239.0	3944.0	243.0	447.0	526.0	2180.0	73904.2	1028286.0	1371671.22562
IXI383-HH-2099	939.0	377.0	2023.0	1195.0	469.0	2980.0	4013.0	3047.0	782.0	4543.0	2284.0	1880.0	1413.0	2973.0	520.0	1498.0	1708.0	593.0	1274.0	786.0	3797.0	904.0	4766.0	3369.0	859.0	5240.0	7495.0	5088.0	3588.0	3639.0	195.0	419.0	485.0	2542.0	77683.9	1001007.0	1291514.02133
IXI384-HH-2100	1072.0	634.0	2200.0	1432.0	777.0	2786.0	3452.0	2812.0	691.0	4561.0	2570.0	1730.0	1694.0	2756.0	667.0	1449.0	1661.0	676.0	1233.0	876.0	4484.0	999.0	5363.0	3290.0	766.0	4921.0	7283.0	4797.0	3688.0	3500.0	191.0	436.0	410.0	2317.0	78170.1	1033779.0	1318845.27895
IXI385-HH-2078	716.0	358.0	1992.0	1420.0	508.0	2802.0	3601.0	3184.0	957.0	4401.0	2363.0	2926.0	1886.0	2942.0	551.0	1290.0	1686.0	555.0	1140.0	1416.0	3700.0	973.0	4153.0	3031.0	653.0	4571.0	6850.0	4762.0	4330.0	4396.0	216.0	501.0	452.0	2451.0	77726.1	1060881.0	1646216.02419
IXI386-HH-2077	805.0	636.0	1853.0	1343.0	519.0	2684.0	3920.0	2806.0	880.0	4478.0	2512.0	2522.0	1906.0	2841.0	586.0	1217.0	1327.0	563.0	1243.0	1240.0	3738.0	975.0	4270.0	3781.0	806.0	5318.0	6880.0	4972.0	3745.0	3234.0	243.0	415.0	583.0	2342.0	77179.4	1086267.0	1546486.20522
IXI387-HH-2101	940.0	600.0	2426.0	1612.0	472.0	3002.0	3632.0	3365.0	1098.0	5411.0	2850.0	3225.0	2402.0	2812.0	621.0	1728.0	1601.0	774.0	1393.0	1307.0	5448.0	1299.0	5220.0	4698.0	860.0	6281.0	8260.0	5588.0	3794.0	3749.0	264.0	437.0	537.0	2314.0	90021.7	1216026.0	1719326.508
IXI388-IOP-0973	1069.0	506.0	2377.0	1680.0	371.0	2871.0	5019.0	3235.0	995.0	4722.0	2137.0	3165.0	2030.0	3194.0	633.0	1388.0	1540.0	623.0	1128.0	1502.0	4083.0	1257.0	5340.0	4433.0	847.0	5378.0	7900.0	6481.0	4294.0	4668.0	229.0	398.0	518.0	2398.0	88400.5	1264895.0	1774307.91856
IXI389-Guys-0930	837.0	790.0	2040.0	1446.0	484.0	2533.0	3824.0	3388.0	868.0	4573.0	2714.0	2989.0	1964.0	2968.0	594.0	1258.0	1266.0	717.0	1040.0	1228.0	4095.0	1033.0	4509.0	3797.0	778.0	5074.0	6843.0	5159.0	3640.0	3794.0	225.0	520.0	431.0	2594.0	80001.7	1078699.0	1497477.40794
IXI390-Guys-0931	850.0	532.0	1790.0	1321.0	394.0	2621.0	3831.0	3143.0	736.0	3649.0	2572.0	2534.0	1776.0	3145.0	508.0	1322.0	1459.0	639.0	1233.0	1149.0	3419.0	973.0	4513.0	2949.0	769.0	4726.0	7029.0	4116.0	3779.0	2963.0	224.0	395.0	375.0	2264.0	73628.6	997777.0	1427049.27433
IXI391-Guys-0934	899.0	626.0	2109.0	1575.0	525.0	3127.0	3970.0	3507.0	787.0	4682.0	2347.0	3001.0	1778.0	2962.0	738.0	1510.0	1638.0	712.0	1492.0	1588.0	3770.0	1026.0	4712.0	3830.0	797.0	5939.0	7173.0	5162.0	3744.0	3716.0	242.0	582.0	483.0	2283.0	83023.2	1134825.0	1603757.96905
IXI392-Guys-1064	1011.0	486.0	2194.0	1244.0	516.0	2727.0	4367.0	3517.0	1179.0	4658.0	2798.0	3144.0	1868.0	2979.0	701.0	1434.0	1686.0	725.0	1249.0	1204.0	3781.0	1039.0	5066.0	3685.0	830.0	5073.0	6863.0	5602.0	3457.0	3728.0	237.0	428.0	383.0	2614.0	82462.4	1126365.0	1626154.60252
IXI393-Guys-0941	950.0	411.0	1986.0	1437.0	500.0	2712.0	3738.0	3000.0	964.0	4068.0	2475.0	2722.0	1746.0	2662.0	616.0	1175.0	1545.0	644.0	1242.0	1268.0	3759.0	977.0	4081.0	3542.0	647.0	4217.0	5863.0	4917.0	3431.0	3697.0	216.0	424.0	376.0	2139.0	74128.2	1029227.0	1450480.58911
IXI394-Guys-0940	1146.0	837.0	2232.0	1825.0	716.0	3560.0	4683.0	4306.0	1109.0	5554.0	2839.0	2999.0	2007.0	3806.0	686.0	1577.0	1333.0	797.0	1082.0	1583.0	4751.0	1445.0	5225.0	3714.0	1009.0	6099.0	8064.0	5878.0	4733.0	5650.0	238.0	628.0	400.0	2315.0	94815.4	1294413.0	1760081.71436
IXI395-IOP-0969	1146.0	700.0	2005.0	1837.0	451.0	3063.0	3776.0	3300.0	833.0	5680.0	2153.0	3592.0	1760.0	3667.0	549.0	1180.0	2058.0	637.0	1588.0	1732.0	4015.0	1095.0	4706.0	3187.0	999.0	5786.0	6723.0	4709.0	4292.0	3585.0	279.0	518.0	414.0	2666.0	84685.5	1204037.0	1514469.01333
IXI396-HH-2115	1003.0	834.0	2417.0	1667.0	501.0	3376.0	4347.0	3265.0	1062.0	5655.0	2616.0	3493.0	2139.0	3107.0	680.0	1277.0	1720.0	666.0	1191.0	1450.0	3782.0	1168.0	5044.0	3839.0	760.0	5355.0	7062.0	5053.0	3746.0	3551.0	273.0	419.0	404.0	2431.0	85350.7	1203968.0	1672942.97989
IXI397-Guys-0953	816.0	494.0	2324.0	1299.0	515.0	3269.0	3040.0	2577.0	798.0	4075.0	2255.0	2385.0	1774.0	2202.0	506.0	980.0	1666.0	608.0	1114.0	1069.0	3452.0	793.0	4385.0	3004.0	631.0	4906.0	6170.0	4263.0	3172.0	3467.0	278.0	454.0	399.0	2020.0	71153.7	997600.0	1384436.10065
